file,snippet
makedebianstretche4.1-main.c, strcpy
makedebianstretche4.1-main.c, strcat
makedebianstretche4.1-main.c, strcat
makedebianstretche4.1-main.c, strcpy
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, sprintf
makedebianstretche4.1-main.c, strcpy
makedebianstretche4.1-main.c, strcpy
vimxenial-src2Fscreen.c, sprintf
vimxenial-src2Fscreen.c,	sprintf
vimxenial-src2Fscreen.c, sprintf
vimxenial-src2Fscreen.c, sprintf
vimxenial-src2Fscreen.c,	sprintf
gzipubuntuxenial1.6-lib2Fopenat-proc.c, sprintf
gzipubuntuxenial1.6-lib2Fopenat-proc.c, sprintf
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcpy
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcat
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcpy
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcat
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcat
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcpy
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcat
br.com.lnls.dig.halcs-timing-devel-foreign2Flibsdbfs2Ftools2Fgensdbfs.c,	strcat
test_openssl-crypto2Fpem2Fpem_lib.c, strcpy
e2fsprogtrusty-lib2Fext2fs2Funix_io.c,	strcpy
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c, sprintf
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c, sprintf
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c,	strcpy
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c, sprintf
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c, sprintf
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c,	strcpy
ssocopsacc_openldap-libraries2Flibldap_r2Furl.c, sprintf
juliet-cpp-CWE401_Memory_Leak__char_malloc_08.c, strcpy
vimactualxenialpreviousversion-src2Ffileio.c,	sprintf
vimactualxenialpreviousversion-src2Ffileio.c,	sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c,	sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c,	sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
vimactualxenialpreviousversion-src2Ffileio.c, sprintf
e2fsprogsources-lib2Fext2fs2Finitialize.c,	strcpy
e2fsprogsources-lib2Fext2fs2Finitialize.c,	strcpy
e2fsprogsources-lib2Fext2fs2Finitialize.c,	strcat
e2fsprogsources-lib2Fext2fs2Finitialize.c,	strcpy
e2fsprogsources-lib2Fext2fs2Finitialize.c,	strcat
juliet-cpp-CWE401_Memory_Leak__char_calloc_07.c, strcpy
vimdebstretche-src2Fex_getln.c, sprintf
vimdebstretche-src2Fex_getln.c,	sprintf
vimdebstretche-src2Fex_getln.c, sprintf
vimdebstretche-src2Fex_getln.c, sprintf
vimdebstretche-src2Fex_getln.c, sprintf
vimdebstretche-src2Fex_getln.c, sprintf
vimdebstretche-src2Fex_getln.c,	sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, strcat
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
ppp1-proc2Fwhattime.c, sprintf
openssl1-test2Fecdhtest.c, sprintf
openssl1-test2Fecdhtest.c, sprintf
gawkxenpatch-src2Fmain.c,	sprintf
gawkxenpatch-src2Fmain.c, sprintf
iprouteold-ip2Fiplink.c,	sprintf
ncursesxenialubuntu-test2Ftest_addstr.c,(strcpy
gzipsources1.6-lib2Flocalcharset.c, strcpy
gzipsources1.6-lib2Flocalcharset.c, strcpy
vimxenial-src2Fxxd2Fxxd.c, strcpy
vimxenial-src2Fxxd2Fxxd.c, sprintf
e2fsprogdebstretche-lib2Fe2p2Fuuid.c,	sprintf
pkgconfigxenpatch-pkg.c, strcpy
bcpatchxen-bc2Futil.c,(strcpy
bcpatchxen-bc2Futil.c, sprintf
bcpatchxen-bc2Futil.c, sprintf
bcpatchxen-bc2Futil.c, sprintf
bcpatchxen-bc2Futil.c, sprintf
bcpatchxen-bc2Futil.c, strcat
gitlab_gimp_master-gimp2Fplug-ins2Fcommon2Fcompose.c, strcpy
vimdebstretche-src2Fxxd2Fxxd.c, strcpy
vimdebstretche-src2Fxxd2Fxxd.c, sprintf
findutilsxenial-test2Fnewdemo.c,	strcpy
findutilsxenial-test2Fnewdemo.c,	strcat
findutilsxenial-test2Fnewdemo.c,	strcat
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Fnsec3param_51.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Fnsec3param_51.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Fnsec3param_51.c,	sprintf
juliet-cpp-CWE401_Memory_Leak__char_malloc_02.c, strcpy
binutils-libiberty2Fcp-demangle.c, sprintf
e2fsprogtrusty-lib2Fe2p2Fostype.c,	strcpy
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, strcat
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
procps123-proc2Fwhattime.c, sprintf
e2fsprogsources-e2fsck2Funix.c,	strcpy
e2fsprogsources-e2fsck2Funix.c,	strcat
e2fsprogsources-e2fsck2Funix.c,	strcat
e2fsprogsources-e2fsck2Funix.c,	sprintf
diffutilstrusty-lib2Flocalcharset.c, strcpy
diffutilstrusty-lib2Flocalcharset.c, strcpy
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Frrsig_46.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Frrsig_46.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Frrsig_46.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Frrsig_46.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Frrsig_46.c,	sprintf
s4paneum_wrk-obj2Fopenssl-1.1.0g2Fapps2Fca.c, strcpy
Rodinia-hotspot3D-3D.c, sprintf
vimxenial-src2Fex_cmds.c,	sprintf
vimxenial-src2Fex_cmds.c,	sprintf
vimxenial-src2Fex_cmds.c, sprintf
vimxenial-src2Fex_getln.c, sprintf
vimxenial-src2Fex_getln.c,	sprintf
vimxenial-src2Fex_getln.c, sprintf
vimxenial-src2Fex_getln.c, sprintf
vimxenial-src2Fex_getln.c, sprintf
vimxenial-src2Fex_getln.c, sprintf
vimxenial-src2Fex_getln.c,	sprintf
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_42.c,)strcpy
e2fsprogsources-lib2Fext2fs2Fsymlink.c,	strcpy
e2fsprogdebstretche-misc2Fuuidd.c,	sprintf
e2fsprogdebstretche-misc2Fuuidd.c,	sprintf
e2fsprogdebstretche-misc2Fuuidd.c,	sprintf
lessxenial-optfunc.c,	sprintf
lessxenial-optfunc.c,	sprintf
lessxenial-optfunc.c,	strcpy
lessxenial-optfunc.c,	strcat
lessxenial-optfunc.c,	sprintf
lessxenial-optfunc.c,	sprintf
lessxenial-optfunc.c,	sprintf
matejak_openscap-src2FOVAL2Foval_sysItem.c,	sprintf
ncursesubuntuxenial6.0-test2Ftest_addchstr.c,(strcpy
libcap2debian-libcap2Fcap_text.c, sprintf
libcap2debian-libcap2Fcap_text.c, sprintf
libcap2debian-libcap2Fcap_text.c, sprintf
libcap2debian-libcap2Fcap_text.c, sprintf
Pixhawk-build2Fnuttx_px4fmu-v5_default2FNuttX2Fnuttx2Ffs2Fmount2Ffs_foreachmountpoint.c, sprintf
readlinedebianstretche7.0-display.c, strcpy
readlinedebianstretche7.0-display.c, sprintf
readlinedebianstretche7.0-display.c, strcpy
readlinedebianstretche7.0-display.c, strcpy
readlinedebianstretche7.0-display.c,	strcpy
readlinedebianstretche7.0-display.c,	strcpy
e2fsprogdebstretche-resize2Fsim_progress.c,	strcpy
e2fsprogartful-misc2Flogsave.c,	sprintf
e2fsprogartful-misc2Flogsave.c,	sprintf
e2fsprogartful-misc2Fdumpe2fs.c,	strcpy
e2fsprogsxenpatch-lib2Fuuid2Funparse.c,	sprintf
diffutilsdebstretche-lib2Flocalcharset.c, strcpy
diffutilsdebstretche-lib2Flocalcharset.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_14.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_14.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_14.c, strcpy
m4ubuntuartful1.17-lib2Flocalcharset.c, strcpy
m4ubuntuartful1.17-lib2Flocalcharset.c, strcpy
bashxenial-lib2Freadline2Fsavestring.c, strcpy
ssocopsacc_openldap-serveradm-libraries2Fliblutil2Fmeter.c,	strcpy
makepatchxen-file.c, sprintf
makepatchxen-file.c, sprintf
makepatchxen-file.c, sprintf
makepatchxen-file.c, sprintf
mesa-release-src2Fmesa2Fdrivers2Fdri2Fr2002Fradeon_common_context.c,	strcat
e2fsprogsources-lib2Fext2fs2Ftest_io.c,	strcpy
vimartful-src2Foption.c, sprintf
vimartful-src2Foption.c, sprintf
vimartful-src2Foption.c, sprintf
vimartful-src2Foption.c,	sprintf
vimartful-src2Foption.c,	sprintf
vimartful-src2Foption.c, sprintf
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_10.c, strcpy
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_10.c, strcpy
juliet-cpp-CWE401_Memory_Leak__char_calloc_61b.c, strcpy
e2fsprogdebstretche-lib2Fss2Flisten.c,	strcpy
vimdebstretche-src2Fterm.c,	sprintf
vimdebstretche-src2Fterm.c,	sprintf
vimdebstretche-src2Fterm.c, sprintf
vimdebstretche-src2Fterm.c,	sprintf
e2fsprogtrusty-lib2Fe2p2Ffeature.c,	sprintf
e2fsprogtrusty-lib2Fe2p2Ffeature.c,	sprintf
e2fsprogtrusty-lib2Fe2p2Ffeature.c,	strcpy
bashxenial-hashcmd.c, strcpy
makesources4.1-main.c, strcpy
makesources4.1-main.c, strcat
makesources4.1-main.c, strcat
makesources4.1-main.c, strcpy
makesources4.1-main.c, sprintf
makesources4.1-main.c, sprintf
makesources4.1-main.c, sprintf
makesources4.1-main.c, sprintf
makesources4.1-main.c, sprintf
makesources4.1-main.c, sprintf
makesources4.1-main.c, strcpy
makesources4.1-main.c, strcpy
jonbriem_vim-src2Ffileio.c, sprintf
jonbriem_vim-src2Ffileio.c,	sprintf
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c, strcpy
sysvinittrusty-src2Finit.c, strcpy
sysvinittrusty-src2Finit.c, strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	sprintf
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c,	strcpy
sysvinittrusty-src2Finit.c, strcpy
sysvinittrusty-src2Finit.c,	strcpy
readlinexenialubuntu7.0-kill.c, strcpy
readlinexenialubuntu7.0-kill.c, strcat
readlinexenialubuntu7.0-kill.c, strcpy
readlinexenialubuntu7.0-kill.c, strcat
binutils-gas2Fwrite.c, sprintf
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
bashsources-variables.c, strcpy
Rodinia-heartwall-AVI2Favilib.c, sprintf
Rodinia-heartwall-AVI2Favilib.c, sprintf
Rodinia-heartwall-AVI2Favilib.c, sprintf
Rodinia-heartwall-AVI2Favilib.c, sprintf
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_06.c,)strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_06.c,)strcpy
m4ubuntuartful1.17-lib2Ftmpdir.c, sprintf
PavanNikhilesh_dpdk-drivers2Fnet2Fqede2Fqede_filter.c,	strcpy
gitlab_gimp_master-gimp2Fplug-ins2Fcommon2Ffile-cel.c, strcpy
e2fsprogdebstretche-misc2Futil.c,	strcpy
ssocopsacc_openldap-tests2Fprogs2Fslapd-mtread.c,	sprintf
DavyLandman_csvtools-src2Fcsvcut.c, sprintf
bind-9.11.0-lib2Fisccfg2Fparser.c,	strcpy
bind-9.11.0-lib2Fisccfg2Fparser.c,	strcat
bind-9.11.0-lib2Fisccfg2Fparser.c,	strcpy
bind-9.11.0-lib2Fisccfg2Fparser.c,	strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_61b.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_61b.c, strcpy
e2fsprogtrusty-lib2Fss2Fhelp.c,	sprintf
e2fsprogtrusty-lib2Fss2Fhelp.c, strcpy
e2fsprogtrusty-lib2Fss2Fhelp.c, strcat
e2fsprogtrusty-lib2Fss2Fhelp.c, strcat
e2fsprogtrusty-lib2Fss2Fhelp.c, strcat
e2fsprogtrusty-lib2Fss2Fhelp.c,	strcpy
e2fsprogtrusty-lib2Fss2Fhelp.c,	strcat
e2fsprogtrusty-lib2Fss2Fhelp.c, strcpy
bashdebstretche-locale.c, strcpy
bashdebstretche-locale.c, strcpy
bashdebstretche-locale.c, strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_64b.c,)strcpy
gawkxenpatch-src2Fsearch.c,	sprintf
gawkxenpatch-src2Fsearch.c, sprintf
gawkxenpatch-src2Fsearch.c, sprintf
gawkxenpatch-src2Fsearch.c,	sprintf
gawkxenpatch-src2Fsearch.c, sprintf
gawkxenpatch-src2Fsearch.c, sprintf
ffmpeg-3.1.3-libavformat2Fmatroskadec.c, strcpy
e2fsprogartful-lib2Fss2Flisten.c,	strcpy
findutilsxenial-test2Fblue.c, sprintf
e2fsprogsxenpatch-lib2Fss2Flisten.c,	strcpy
e2fsprogsxenpatch-misc2Futil.c,	strcpy
vimactualxenialpreviousversion-src2Fgui_athena.c,	strcat
binutils-gas2Fsymbols.c, sprintf
bashxenial-lib2Ftilde2Ftilde.c, strcpy
bashxenial-lib2Ftilde2Ftilde.c, strcpy
bashxenial-lib2Ftilde2Ftilde.c, strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	sprintf
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
ssocopsacc_radiusclient-src2Fradlogin.c,	strcpy
vimartful-src2Fmain.c,	sprintf
vimartful-src2Fmain.c, sprintf
procps123-pgrep.c,	sprintf
procps123-pgrep.c,	strcat
procps123-pgrep.c,	strcat
procps123-pgrep.c,	strcat
e2fsprogsources-lib2Fe2p2Ffeature.c,	sprintf
e2fsprogsources-lib2Fe2p2Ffeature.c,	sprintf
e2fsprogsources-lib2Fe2p2Ffeature.c,	strcpy
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
skvl-drakvuf-src2Fdirwatch2Fdirwatch.c, sprintf
e2fsprogsxenpatch-lib2Fext2fs2Ftest_io.c,	strcpy
bind-9.11.0-lib2Fdns2Frbtdb.c,	strcpy
bind-9.11.0-lib2Fdns2Frbtdb.c,	strcpy
bind-9.11.0-lib2Fdns2Frbtdb.c,	strcpy
tizenrt-webeng-3-net2Flwip2Fsrc2Fapi2Fsockets.c,	strcpy
e2fsprogsources-lib2Fsupport2Fparse_qtype.c,	strcpy
e2fsprogsources-lib2Fsupport2Fparse_qtype.c,	strcpy
nouname_lab2-app2Fshownum.c, strcpy
nouname_lab2-app2Fshownum.c, strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fresult.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fresult.c,	strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_31.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_31.c, strcpy
bashsources-execute_cmd.c, strcpy
bashsources-execute_cmd.c, strcpy
bashsources-execute_cmd.c, sprintf
bashsources-execute_cmd.c, sprintf
binutils1-ld2Feelf_k1om.c, strcpy
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, strcpy
binutils1-ld2Feelf_k1om.c,	strcpy
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, sprintf
binutils1-ld2Feelf_k1om.c, sprintf
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	sprintf
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	sprintf
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	sprintf
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
iprouteold-tc2Ftc_class.c,	strcat
juliet-cpp-CWE401_Memory_Leak__char_realloc_61b.c, strcpy
sysvinitsources-src2Fmountpoint.c,	strcat
e2fsprogdebstretche-lib2Fsupport2Fparse_qtype.c,	strcpy
e2fsprogdebstretche-lib2Fsupport2Fparse_qtype.c,	strcpy
sysvinitsources-src2Fkillall5.c,	strcpy
sysvinitsources-src2Fkillall5.c,	strcpy
sysvinitsources-src2Fkillall5.c, strcpy
sysvinitsources-src2Fkillall5.c,	strcpy
sysvinitsources-src2Fkillall5.c,	strcpy
sysvinitsources-src2Fkillall5.c,	strcpy
kek-123-libschily2Ffjmem.c,
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
bashxenpatch-lib2Freadline2Fhistexpand.c, strcpy
libcap2trusty-pam_cap2Fpam_cap.c,	sprintf
libcap2trusty-pam_cap2Fpam_cap.c,	sprintf
libcap2trusty-pam_cap2Fpam_cap.c,	sprintf
e2fsprogartful-lib2Fe2p2Fostype.c,	strcpy
gawkxenpatch-src2Fex_cmds.c,	sprintf
gawkxenpatch-src2Fex_cmds.c,	sprintf
gawkxenpatch-src2Fex_cmds.c, sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
e2fsprogsources-e2fsck2Flogfile.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Fl32_105.c,	sprintf
psmisctrusty-src2Fprtstat.c,	sprintf
psmisctrusty-src2Fprtstat.c,	sprintf
psmisctrusty-src2Fprtstat.c,	sprintf
psmisctrusty-src2Fprtstat.c, sprintf
flexdebianstretche2.6-src2Fmisc.c,	strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_10.c, strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_10.c, strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_10.c, strcpy
e2fsprogdebstretche-debugfs2Fdebugfs.c,	sprintf
e2fsprogdebstretche-debugfs2Fdebugfs.c,	sprintf
e2fsprogdebstretche-debugfs2Fdebugfs.c,	sprintf
e2fsprogdebstretche-debugfs2Fdebugfs.c,	sprintf
e2fsprogdebstretche-debugfs2Fdebugfs.c,	sprintf
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
bashxenial-variables.c, strcpy
ssocopsacc_openldap-libraries2Flibldap_r2Frequest.c,	strcpy
ssocopsacc_openldap-libraries2Flibldap_r2Frequest.c,	strcat
ssocopsacc_openldap-libraries2Flibldap_r2Frequest.c,	strcat
juliet-cpp-CWE401_Memory_Leak__char_realloc_06.c, strcpy
e2fsprogsxenpatch-misc2Fmk_hugefiles.c,	strcat
e2fsprogsxenpatch-misc2Fmk_hugefiles.c,	strcpy
e2fsprogsxenpatch-misc2Fmk_hugefiles.c,	sprintf
e2fsprogsxenpatch-misc2Fmk_hugefiles.c,	sprintf
e2fsprogsxenpatch-misc2Fmk_hugefiles.c,	strcpy
binutils-binutils2Funwind-ia64.c, sprintf
binutils-binutils2Funwind-ia64.c, sprintf
binutils-binutils2Funwind-ia64.c, sprintf
binutils-binutils2Funwind-ia64.c, strcpy
binutils-binutils2Funwind-ia64.c, sprintf
binutils-binutils2Funwind-ia64.c, sprintf
binutils-binutils2Funwind-ia64.c, sprintf
kbdartful-src2Floadkeys.analyze.c,	strcpy
kbdartful-src2Floadkeys.analyze.c,	strcat
kbdartful-src2Floadkeys.analyze.c,	strcpy
kbdartful-src2Floadkeys.analyze.c,	strcat
kbdartful-src2Floadkeys.analyze.c,	strcpy
kbdartful-src2Floadkeys.analyze.c,	strcat
kbdartful-src2Floadkeys.analyze.c,	strcpy
openssl1-test2Fenginetest.c, sprintf
openssl1-test2Fenginetest.c, sprintf
vimartful-src2Fbuffer.c, sprintf
vimartful-src2Fbuffer.c, sprintf
openscap-src2FOVAL2Foval_enumerations.c,	sprintf
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, strcat
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c,	strcpy
MiBench-consumer-typeset-z48.c,	strcpy
MiBench-consumer-typeset-z48.c,	strcpy
MiBench-consumer-typeset-z48.c,	strcpy
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c,	strcpy
MiBench-consumer-typeset-z48.c,	strcat
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, sprintf
MiBench-consumer-typeset-z48.c, strcpy
MiBench-consumer-typeset-z48.c, strcat
openssl1-crypto2Fhmac2Fhmactest.c, sprintf
binutils-binutils2Fobjdump.c, strcpy
bcxenial-bc2Futil.c,(strcpy
bcxenial-bc2Futil.c, sprintf
bcxenial-bc2Futil.c, sprintf
bcxenial-bc2Futil.c, sprintf
bcxenial-bc2Futil.c, sprintf
bcxenial-bc2Futil.c, strcat
ssocopsacc_openldap-serveradm-servers2Fslapd2Fback-hdb2Fidl.c,	sprintf
kek-123-libschily2Fabspath.c,
vimartful-src2Ffileio.c,	sprintf
vimartful-src2Ffileio.c,	sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c,	sprintf
vimartful-src2Ffileio.c, sprintf
vimartful-src2Ffileio.c, sprintf
jonbriem_vim-src2Fterm.c, sprintf
jonbriem_vim-src2Fterm.c,	sprintf
